Time(s),ANGL 1[BUS1 16.500]1,ANGL 2[BUS2 18.000]1,ANGL 3[BUS3 13.800]1,VOLT 1 [BUS1 16.500],VOLT 2 [BUS2 18.000],VOLT 3 [BUS3 13.800],VOLT 4 [BUS4 230.00],VOLT 5 [BUS5 230.00],VOLT 6 [BUS6 230.00],VOLT 7 [BUS7 230.00],VOLT 8 [BUS8 230.00],VOLT 9 [BUS9 230.00]
0.858197,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.862363,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.866529,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.870695,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.874861,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.879027,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.883193,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.887359,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.891525,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.895691,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.899857,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.904023,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.908189,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.912355,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.916521,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.920687,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.924853,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.929019,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.933185,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.937351,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.941517,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.945683,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.949849,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.954015,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.958181,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.962347,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.966513,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.970679,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.974845,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.979011,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.983177,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.987343,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.991509,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.995675,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.999841,0.000000,30.746914,16.677765,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
1.004007,0.000000,30.746914,16.677763,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
1.004007,0.000000,30.746914,16.677763,0.629842,0.838421,0.823529,0.000071,0.202607,0.217138,0.664673,0.652961,0.673907
1.008173,0.000000,30.746914,16.677763,0.622007,0.835983,0.821784,0.000001,0.201979,0.216589,0.662749,0.651149,0.672331
1.012339,0.000000,30.752964,16.677620,0.610057,0.832145,0.819015,0.000001,0.201004,0.215754,0.659726,0.648305,0.669846
1.016505,0.000000,30.767120,16.677616,0.602129,0.829411,0.817008,0.000001,0.200308,0.215150,0.657566,0.646264,0.668051
1.020671,0.000000,30.786053,16.678137,0.594780,0.826807,0.815080,0.000001,0.199644,0.214572,0.655505,0.644314,0.666330
1.024837,0.000000,30.810434,16.679224,0.588146,0.824360,0.813251,0.000001,0.199018,0.214024,0.653563,0.642471,0.664699
1.029004,0.000000,30.840284,16.681051,0.582118,0.822045,0.811505,0.000001,0.198426,0.213502,0.651724,0.640722,0.663146
1.033170,0.000000,30.875608,16.683765,0.576654,0.819856,0.809839,0.000001,0.197865,0.213005,0.649980,0.639061,0.661666
1.037336,0.000000,30.916420,16.687506,0.571714,0.817786,0.808251,0.000001,0.197332,0.212531,0.648328,0.637482,0.660257
1.041502,0.000000,30.962729,16.692411,0.567221,0.815815,0.806728,0.000001,0.196825,0.212078,0.646752,0.635974,0.658907
1.045668,0.000000,31.014532,16.698608,0.563158,0.813945,0.805274,0.000001,0.196341,0.211644,0.645253,0.634536,0.657619
1.049834,0.000000,31.071835,16.706223,0.559457,0.812157,0.803875,0.000001,0.195880,0.211228,0.643819,0.633159,0.656381
1.054000,0.000000,31.134636,16.715380,0.556096,0.810448,0.802531,0.000001,0.195438,0.210829,0.642446,0.631838,0.655193
1.058166,0.000000,31.202934,16.726196,0.553045,0.808812,0.801237,0.000001,0.195015,0.210446,0.641129,0.630570,0.654050
1.062332,0.000000,31.276741,16.738792,0.550273,0.807244,0.799991,0.000001,0.194608,0.210076,0.639864,0.629350,0.652949
1.066498,0.000000,31.356041,16.753281,0.547753,0.805738,0.798788,0.000001,0.194217,0.209720,0.638648,0.628174,0.651887
1.070664,0.000000,31.440836,16.769770,0.545462,0.804289,0.797626,0.000001,0.193840,0.209376,0.637475,0.627040,0.650861
1.074830,0.000000,31.531118,16.788376,0.543379,0.802893,0.796501,0.000001,0.193476,0.209043,0.636344,0.625944,0.649869
1.078996,0.000000,31.626884,16.809200,0.541483,0.801546,0.795412,0.000001,0.193125,0.208720,0.635250,0.624882,0.648908
1.083162,0.000000,31.728132,16.832354,0.539757,0.800244,0.794356,0.000001,0.192785,0.208408,0.634191,0.623854,0.647977
1.087328,0.000000,31.834843,16.857933,0.538184,0.798985,0.793331,0.000001,0.192455,0.208104,0.633164,0.622856,0.647072
1.091494,0.000000,31.947016,16.886045,0.536746,0.797761,0.792333,0.000001,0.192137,0.207810,0.632167,0.621887,0.646192
1.095660,0.000000,32.064636,16.916788,0.535439,0.796637,0.791959,0.000001,0.191867,0.207663,0.631327,0.621190,0.645751
1.099826,0.000000,32.187695,16.950272,0.534247,0.795531,0.791450,0.000001,0.191594,0.207484,0.630477,0.620449,0.645218
1.103992,0.000000,32.316154,16.986576,0.533158,0.794456,0.790965,0.000001,0.191328,0.207313,0.629651,0.619731,0.644708
1.103992,0.000000,32.316154,16.986576,0.891199,0.954845,0.965968,0.895260,0.879138,0.899571,0.942392,0.934951,0.956312
1.108158,0.000000,32.449989,17.025799,0.899939,0.957882,0.968509,0.902562,0.885308,0.905635,0.946293,0.938743,0.959894
1.112324,0.000000,32.579987,17.066763,0.914277,0.961872,0.972722,0.914395,0.895119,0.915444,0.952020,0.944512,0.965630
1.116490,0.000000,32.702759,17.108597,0.923660,0.964479,0.974958,0.922042,0.901418,0.921653,0.955654,0.948061,0.969003
1.120656,0.000000,32.823338,17.151855,0.932462,0.966983,0.977246,0.929249,0.907376,0.927552,0.959139,0.951495,0.972314
1.124822,0.000000,32.940582,17.196293,0.940530,0.969314,0.979375,0.935862,0.912849,0.932972,0.962362,0.954672,0.975377
1.128988,0.000000,33.054386,17.241768,0.947916,0.971481,0.981347,0.941921,0.917869,0.937942,0.965339,0.957604,0.978202
1.133154,0.000000,33.164642,17.288149,0.954708,0.973508,0.983186,0.947499,0.922500,0.942525,0.968105,0.960327,0.980825
1.137320,0.000000,33.271252,17.335308,0.960942,0.975403,0.984899,0.952625,0.926762,0.946743,0.970671,0.962852,0.983255
1.141486,0.000000,33.374119,17.383125,0.966650,0.977170,0.986490,0.957324,0.930674,0.950613,0.973045,0.965187,0.985501
1.145652,0.000000,33.473164,17.431480,0.971905,0.978830,0.987980,0.961657,0.934292,0.954190,0.975260,0.967365,0.987593
1.149818,0.000000,33.568306,17.480255,0.976733,0.980388,0.989373,0.965645,0.937629,0.957487,0.977321,0.969391,0.989538
1.153984,0.000000,33.659470,17.529333,0.981154,0.981845,0.990672,0.969302,0.940694,0.960515,0.979234,0.971269,0.991340
1.158150,0.000000,33.746593,17.578602,0.985231,0.983220,0.991895,0.972683,0.943537,0.963323,0.981025,0.973028,0.993026
1.162316,0.000000,33.829613,17.627954,0.988981,0.984517,0.993043,0.975800,0.946166,0.965917,0.982700,0.974671,0.994600
1.166482,0.000000,33.908470,17.677279,0.992431,0.985739,0.994122,0.978674,0.948599,0.968315,0.984265,0.976208,0.996070
1.170648,0.000000,33.983120,17.726475,0.995606,0.986894,0.995140,0.981326,0.950851,0.970534,0.985732,0.977647,0.997446
1.174814,0.000000,34.053516,17.775433,0.998530,0.987986,0.996100,0.983776,0.952939,0.972589,0.987108,0.978996,0.998734
1.178980,0.000000,34.119621,17.824053,1.001212,0.989016,0.997002,0.986029,0.954865,0.974484,0.988393,0.980254,0.999936
1.183146,0.000000,34.181408,17.872238,1.003696,0.989999,0.997862,0.988124,0.956665,0.976253,0.989610,0.981446,1.001073
1.187312,0.000000,34.238838,17.919880,1.005988,0.990932,0.998678,0.990064,0.958341,0.977898,0.990756,0.982570,1.002144
1.191478,0.000000,34.291901,17.966885,1.008103,0.991821,0.999453,0.991863,0.959902,0.979428,0.991839,0.983630,1.003154
1.195644,0.000000,34.340572,18.013157,1.010058,0.992669,1.000192,0.993532,0.961358,0.980854,0.992863,0.984633,1.004108
1.199810,0.000000,34.384842,18.058601,1.011865,0.993478,1.000897,0.995083,0.962718,0.982185,0.993833,0.985583,1.005011
1.203976,0.000000,34.424713,18.103128,1.013538,0.994252,1.001572,0.996526,0.963992,0.983429,0.994754,0.986485,1.005868
1.208142,0.000000,34.460167,18.146643,1.015087,0.994994,1.002218,0.997870,0.965185,0.984593,0.995629,0.987342,1.006682
1.212308,0.000000,34.491222,18.189056,1.016524,0.995705,1.002838,0.999123,0.966306,0.985684,0.996462,0.988159,1.007457
1.216474,0.000000,34.517883,18.230282,1.017857,0.996388,1.003434,1.000295,0.967360,0.986709,0.997258,0.988938,1.008196
1.220640,0.000000,34.540165,18.270233,1.019097,0.997045,1.004009,1.001390,0.968353,0.987674,0.998018,0.989683,1.008903
1.224806,0.000000,34.558075,18.308823,1.020249,0.997678,1.004565,1.002417,0.969290,0.988582,0.998745,0.990396,1.009580
1.228972,0.000000,34.571655,18.345968,1.021317,0.998284,1.005097,1.003373,0.970167,0.989432,0.999436,0.991072,1.010222
1.233138,0.000000,34.580914,18.381588,1.022318,0.998874,1.005617,1.004279,0.971007,0.990243,1.000106,0.991730,1.010846
1.237304,0.000000,34.585888,18.415600,1.023254,0.999445,1.006123,1.005133,0.971806,0.991014,1.000751,0.992363,1.011447
1.241470,0.000000,34.586617,18.447922,1.024129,0.999998,1.006614,1.005939,0.972566,0.991745,1.001374,0.992974,1.012027
1.245636,0.000000,34.583141,18.478483,1.024949,1.000534,1.007092,1.006701,0.973290,0.992442,1.001974,0.993565,1.012588
1.249802,0.000000,34.575493,18.507214,1.025718,1.001054,1.007559,1.007423,0.973983,0.993106,1.002555,0.994136,1.013130
1.253968,0.000000,34.563740,18.534033,1.026441,1.001560,1.008015,1.008108,0.974645,0.993741,1.003117,0.994690,1.013657
1.258134,0.000000,34.547913,18.558880,1.027121,1.002052,1.008461,1.008760,0.975281,0.994350,1.003663,0.995227,1.014168
1.262300,0.000000,34.528076,18.581684,1.027762,1.002531,1.008898,1.009382,0.975893,0.994934,1.004192,0.995750,1.014666
1.266466,0.000000,34.504288,18.602386,1.028368,1.002998,1.009327,1.009975,0.976482,0.995496,1.004708,0.996259,1.015151
1.270632,0.000000,34.476604,18.620916,1.028941,1.003453,1.009749,1.010543,0.977050,0.996037,1.005209,0.996755,1.015624
1.274798,0.000000,34.445099,18.637220,1.029484,1.003898,1.010163,1.011088,0.977599,0.996560,1.005699,0.997239,1.016086
1.278964,0.000000,34.409828,18.651241,1.030000,1.004333,1.010571,1.011611,0.978132,0.997066,1.006176,0.997712,1.016539
1.283130,0.000000,34.370876,18.662926,1.030491,1.004758,1.010972,1.012115,0.978648,0.997556,1.006643,0.998174,1.016982
1.287296,0.000000,34.328316,18.672218,1.030958,1.005175,1.011369,1.012600,0.979150,0.998032,1.007099,0.998627,1.017417
1.291462,0.000000,34.282211,18.679077,1.031404,1.005582,1.011760,1.013070,0.979638,0.998495,1.007546,0.999072,1.017844
1.295628,0.000000,34.232658,18.683456,1.031831,1.005982,1.012146,1.013524,0.980115,0.998946,1.007983,0.999507,1.018264
1.299794,0.000000,34.179729,18.685318,1.032239,1.006373,1.012528,1.013964,0.980580,0.999386,1.008413,0.999935,1.018676
1.303960,0.000000,34.123512,18.684616,1.032631,1.006758,1.012906,1.014391,0.981034,0.999817,1.008834,1.000356,1.019083
1.308126,0.000000,34.064091,18.681320,1.033008,1.007135,1.013281,1.014807,0.981479,1.000238,1.009248,1.000769,1.019483
1.312292,0.000000,34.001556,18.675404,1.033370,1.007505,1.013651,1.015212,0.981915,1.000650,1.009655,1.001176,1.019878
1.316458,0.000000,33.935997,18.666832,1.033720,1.007869,1.014019,1.015608,0.982343,1.001055,1.010054,1.001577,1.020268
1.320624,0.000000,33.867512,18.655579,1.034057,1.008227,1.014383,1.015993,0.982763,1.001452,1.010448,1.001972,1.020653
1.324790,0.000000,33.796196,18.641630,1.034384,1.008579,1.014744,1.016371,0.983176,1.001843,1.010835,1.002361,1.021033
1.328956,0.000000,33.722141,18.624966,1.034703,1.008928,1.015105,1.016745,0.983589,1.002234,1.011222,1.002751,1.021413
1.333122,0.000000,33.645447,18.605566,1.035007,1.009265,1.015458,1.017102,0.983982,1.002607,1.011593,1.003124,1.021780
1.337288,0.000000,33.566216,18.583443,1.035307,1.009603,1.015814,1.017462,0.984382,1.002986,1.011968,1.003503,1.022152
1.341454,0.000000,33.484543,18.558569,1.035596,1.009932,1.016164,1.017811,0.984771,1.003355,1.012333,1.003872,1.022516
1.345620,0.000000,33.400539,18.530952,1.035877,1.010257,1.016512,1.018154,0.985154,1.003718,1.012693,1.004236,1.022876
1.349786,0.000000,33.314301,18.500595,1.036150,1.010576,1.016858,1.018490,0.985531,1.004077,1.013048,1.004596,1.023232
1.353952,0.000000,33.225937,18.467499,1.036417,1.010891,1.017201,1.018822,0.985904,1.004431,1.013398,1.004951,1.023584
1.358118,0.000000,33.135548,18.431675,1.036677,1.011201,1.017542,1.019148,0.986272,1.004782,1.013743,1.005303,1.023933
1.362284,0.000000,33.043247,18.393143,1.036932,1.011507,1.017881,1.019469,0.986636,1.005129,1.014084,1.005650,1.024279
1.366450,0.000000,32.949131,18.351910,1.037180,1.011808,1.018218,1.019786,0.986995,1.005471,1.014421,1.005992,1.024621
1.370616,0.000000,32.853321,18.308002,1.037422,1.012104,1.018552,1.020098,0.987349,1.005810,1.014753,1.006331,1.024961
1.374782,0.000000,32.755917,18.261452,1.037659,1.012397,1.018884,1.020406,0.987700,1.006146,1.015081,1.006666,1.025297
1.378948,0.000000,32.657021,18.212282,1.037891,1.012685,1.019214,1.020709,0.988046,1.006477,1.015405,1.006997,1.025629
1.383114,0.000000,32.556747,18.160526,1.038118,1.012970,1.019542,1.021009,0.988389,1.006806,1.015725,1.007324,1.025959
1.387280,0.000000,32.455208,18.106222,1.038341,1.013250,1.019867,1.021304,0.988727,1.007131,1.016040,1.007648,1.026286
1.391446,0.000000,32.352501,18.049410,1.038559,1.013526,1.020191,1.021595,0.989062,1.007453,1.016352,1.007967,1.026609
1.395612,0.000000,32.248741,17.990139,1.038772,1.013799,1.020512,1.021883,0.989393,1.007772,1.016659,1.008283,1.026929
1.399778,0.000000,32.144039,17.928452,1.038981,1.014068,1.020831,1.022167,0.989719,1.008087,1.016963,1.008595,1.027246
1.403944,0.000000,32.038498,17.864408,1.039186,1.014333,1.021147,1.022447,0.990042,1.008399,1.017262,1.008904,1.027560
1.408110,0.000000,31.932226,17.798063,1.039387,1.014594,1.021461,1.022723,0.990361,1.008708,1.017558,1.009209,1.027871
1.412276,0.000000,31.825333,17.729469,1.039583,1.014853,1.021773,1.022996,0.990676,1.009013,1.017850,1.009510,1.028178
1.416442,0.000000,31.717916,17.658693,1.039776,1.015107,1.022082,1.023265,0.990987,1.009315,1.018138,1.009807,1.028483
1.420608,0.000000,31.610088,17.585808,1.039965,1.015358,1.022389,1.023530,0.991294,1.009614,1.018423,1.010101,1.028784
1.424774,0.000000,31.501951,17.510878,1.040150,1.015606,1.022693,1.023791,0.991597,1.009909,1.018703,1.010391,1.029082
1.428940,0.000000,31.393606,17.433981,1.040331,1.015850,1.022994,1.024049,0.991897,1.010201,1.018980,1.010678,1.029376
1.433106,0.000000,31.285162,17.355185,1.040509,1.016091,1.023293,1.024302,0.992192,1.010490,1.019253,1.010961,1.029667
1.437272,0.000000,31.176718,17.274584,1.040682,1.016329,1.023589,1.024553,0.992483,1.010774,1.019523,1.011240,1.029955
1.441438,0.000000,31.068369,17.192247,1.040852,1.016564,1.023883,1.024799,0.992770,1.011056,1.019789,1.011515,1.030240
1.445604,0.000000,30.960220,17.108273,1.041018,1.016796,1.024174,1.025041,0.993053,1.011333,1.020051,1.011787,1.030521
1.449770,0.000000,30.852365,17.022738,1.041181,1.017024,1.024462,1.025280,0.993332,1.011608,1.020309,1.012055,1.030798
1.453936,0.000000,30.744902,16.935740,1.041340,1.017250,1.024746,1.025515,0.993607,1.011878,1.020564,1.012320,1.031072
1.458102,0.000000,30.637926,16.847376,1.041495,1.017472,1.025028,1.025746,0.993878,1.012144,1.020815,1.012581,1.031343
1.462268,0.000000,30.531532,16.757732,1.041646,1.017692,1.025308,1.025973,0.994144,1.012407,1.021063,1.012838,1.031610
1.466434,0.000000,30.425810,16.666918,1.041794,1.017909,1.025584,1.026196,0.994406,1.012666,1.021307,1.013091,1.031874
1.470600,0.000000,30.320850,16.575031,1.041938,1.018123,1.025857,1.026414,0.994663,1.012920,1.021547,1.013341,1.032134
1.474766,0.000000,30.216738,16.482168,1.042078,1.018334,1.026127,1.026629,0.994916,1.013171,1.021784,1.013587,1.032390
1.478932,0.000000,30.113560,16.388435,1.042215,1.018543,1.026393,1.026840,0.995165,1.013418,1.022017,1.013830,1.032642
1.483098,0.000000,30.011406,16.293949,1.042348,1.018749,1.026657,1.027047,0.995410,1.013661,1.022247,1.014069,1.032891
1.487264,0.000000,29.910355,16.198803,1.042477,1.018952,1.026917,1.027249,0.995650,1.013899,1.022473,1.014304,1.033137
1.491430,0.000000,29.810493,16.103115,1.042603,1.019153,1.027174,1.027447,0.995885,1.014133,1.022696,1.014535,1.033378
1.495596,0.000000,29.711897,16.006994,1.042724,1.019351,1.027428,1.027641,0.996116,1.014363,1.022916,1.014763,1.033616
1.499762,0.000000,29.614643,15.910553,1.042843,1.019547,1.027678,1.027831,0.996342,1.014589,1.023132,1.014987,1.033850
1.503928,0.000000,29.518799,15.813896,1.042957,1.019740,1.027925,1.028016,0.996564,1.014810,1.023344,1.015208,1.034081
1.508094,0.000000,29.424448,15.717142,1.043067,1.019931,1.028169,1.028197,0.996781,1.015027,1.023553,1.015425,1.034307
1.512260,0.000000,29.331663,15.620409,1.043174,1.020120,1.028409,1.028374,0.996994,1.015239,1.023759,1.015639,1.034530
1.516426,0.000000,29.240498,15.523804,1.043277,1.020306,1.028646,1.028546,0.997201,1.015448,1.023962,1.015849,1.034749
1.520592,0.000000,29.151030,15.427439,1.043376,1.020490,1.028879,1.028714,0.997405,1.015651,1.024161,1.016055,1.034964
1.524758,0.000000,29.063324,15.331432,1.043472,1.020672,1.029109,1.028877,0.997603,1.015850,1.024357,1.016258,1.035176
1.528924,0.000000,28.977434,15.235903,1.043563,1.020852,1.029336,1.029036,0.997797,1.016045,1.024550,1.016457,1.035384
1.533090,0.000000,28.893425,15.140953,1.043649,1.021027,1.029556,1.029186,0.997980,1.016229,1.024735,1.016648,1.035585
1.537256,0.000000,28.811357,15.046701,1.043735,1.021205,1.029779,1.029340,0.998170,1.016420,1.024926,1.016845,1.035789
1.541422,0.000000,28.731285,14.953262,1.043813,1.021376,1.029992,1.029481,0.998344,1.016595,1.025105,1.017030,1.035982
1.545588,0.000000,28.653254,14.860739,1.043889,1.021548,1.030205,1.029622,0.998519,1.016771,1.025285,1.017215,1.036175
1.549754,0.000000,28.577322,14.769251,1.043962,1.021717,1.030415,1.029758,0.998689,1.016943,1.025462,1.017398,1.036365
1.553920,0.000000,28.503534,14.678900,1.044030,1.021885,1.030621,1.029890,0.998854,1.017109,1.025636,1.017577,1.036551
1.558086,0.000000,28.431932,14.589804,1.044095,1.022051,1.030823,1.030017,0.999015,1.017272,1.025808,1.017753,1.036734
1.562252,0.000000,28.362562,14.502058,1.044156,1.022215,1.031023,1.030140,0.999171,1.017429,1.025976,1.017925,1.036913
1.566418,0.000000,28.295469,14.415773,1.044213,1.022378,1.031219,1.030258,0.999323,1.017583,1.026141,1.018095,1.037089
1.570584,0.000000,28.230682,14.331047,1.044266,1.022539,1.031412,1.030372,0.999470,1.017731,1.026304,1.018261,1.037261
1.574750,0.000000,28.168243,14.247990,1.044316,1.022698,1.031601,1.030481,0.999612,1.017875,1.026463,1.018425,1.037430
1.578916,0.000000,28.108191,14.166693,1.044361,1.022855,1.031788,1.030585,0.999749,1.018014,1.026620,1.018585,1.037595
1.583082,0.000000,28.050547,14.087255,1.044403,1.023011,1.031971,1.030686,0.999882,1.018149,1.026774,1.018742,1.037757
1.587248,0.000000,27.995340,14.009771,1.044442,1.023165,1.032151,1.030781,1.000011,1.018279,1.026926,1.018896,1.037916
1.591414,0.000000,27.942604,13.934334,1.044476,1.023318,1.032328,1.030872,1.000134,1.018405,1.027075,1.019048,1.038072
1.595580,0.000000,27.892363,13.861025,1.044506,1.023469,1.032501,1.030959,1.000254,1.018526,1.027221,1.019196,1.038225
1.599746,0.000000,27.844633,13.789938,1.044533,1.023619,1.032672,1.031041,1.000368,1.018643,1.027365,1.019342,1.038374
1.603912,0.000000,27.799433,13.721159,1.044556,1.023767,1.032840,1.031119,1.000479,1.018755,1.027506,1.019485,1.038521
1.608078,0.000000,27.756781,13.654749,1.044576,1.023914,1.033005,1.031193,1.000584,1.018863,1.027645,1.019625,1.038665
1.612244,0.000000,27.716698,13.590809,1.044591,1.024060,1.033167,1.031262,1.000686,1.018967,1.027781,1.019763,1.038805
1.616410,0.000000,27.679192,13.529400,1.044603,1.024204,1.033326,1.031326,1.000783,1.019066,1.027915,1.019898,1.038944
1.620577,0.000000,27.644266,13.470587,1.044612,1.024347,1.033483,1.031387,1.000876,1.019161,1.028047,1.020031,1.039079
1.624743,0.000000,27.611944,13.414446,1.044617,1.024489,1.033637,1.031443,1.000964,1.019252,1.028176,1.020162,1.039211
1.628909,0.000000,27.582214,13.361038,1.044618,1.024630,1.033788,1.031495,1.001048,1.019339,1.028303,1.020289,1.039341
1.633075,0.000000,27.555092,13.310425,1.044616,1.024769,1.033937,1.031543,1.001128,1.019421,1.028428,1.020415,1.039469
1.637241,0.000000,27.530577,13.262651,1.044610,1.024908,1.034083,1.031587,1.001204,1.019500,1.028551,1.020538,1.039593
1.641407,0.000000,27.508661,13.217775,1.044601,1.025045,1.034227,1.031627,1.001276,1.019574,1.028672,1.020659,1.039716
1.645573,0.000000,27.489351,13.175852,1.044589,1.025181,1.034368,1.031662,1.001344,1.019645,1.028791,1.020778,1.039836
1.649739,0.000000,27.472633,13.136906,1.044573,1.025316,1.034507,1.031694,1.001408,1.019711,1.028908,1.020895,1.039954
1.653905,0.000000,27.458513,13.100996,1.044554,1.025451,1.034644,1.031722,1.001468,1.019774,1.029023,1.021010,1.040070
1.658071,0.000000,27.446960,13.068138,1.044532,1.025584,1.034779,1.031746,1.001523,1.019833,1.029135,1.021123,1.040183
1.662237,0.000000,27.437979,13.038374,1.044506,1.025716,1.034912,1.031766,1.001576,1.019888,1.029247,1.021234,1.040295
1.666403,0.000000,27.431557,13.011730,1.044477,1.025847,1.035043,1.031782,1.001624,1.019940,1.029356,1.021343,1.040404
1.670569,0.000000,27.427666,12.988228,1.044446,1.025978,1.035172,1.031795,1.001669,1.019988,1.029464,1.021450,1.040512
1.674735,0.000000,27.426292,12.967888,1.044410,1.026107,1.035298,1.031804,1.001710,1.020032,1.029569,1.021555,1.040617
1.678901,0.000000,27.427431,12.950724,1.044373,1.026236,1.035424,1.031810,1.001747,1.020073,1.029673,1.021659,1.040721
1.683067,0.000000,27.431047,12.936739,1.044332,1.026364,1.035547,1.031811,1.001781,1.020111,1.029776,1.021761,1.040823
1.687233,0.000000,27.437126,12.925945,1.044288,1.026491,1.035669,1.031810,1.001812,1.020145,1.029877,1.021862,1.040924
1.691399,0.000000,27.445637,12.918346,1.044242,1.026617,1.035789,1.031805,1.001839,1.020176,1.029976,1.021961,1.041023
1.695565,0.000000,27.456551,12.913929,1.044193,1.026742,1.035907,1.031797,1.001863,1.020204,1.030074,1.022058,1.041120
1.699731,0.000000,27.469845,12.912689,1.044141,1.026867,1.036024,1.031785,1.001883,1.020228,1.030170,1.022154,1.041216
1.703897,0.000000,27.485481,12.914619,1.044087,1.026991,1.036140,1.031771,1.001901,1.020250,1.030265,1.022249,1.041310
1.708063,0.000000,27.503448,12.919708,1.044030,1.027114,1.036254,1.031753,1.001915,1.020268,1.030359,1.022342,1.041403
1.712229,0.000000,27.523689,12.927921,1.043970,1.027236,1.036367,1.031733,1.001926,1.020284,1.030451,1.022434,1.041495
1.716395,0.000000,27.546177,12.939247,1.043909,1.027358,1.036479,1.031709,1.001935,1.020297,1.030542,1.022525,1.041585
1.720561,0.000000,27.570881,12.953655,1.043845,1.027479,1.036590,1.031683,1.001940,1.020307,1.030632,1.022614,1.041674
1.724727,0.000000,27.597759,12.971104,1.043779,1.027600,1.036700,1.031654,1.001943,1.020315,1.030720,1.022703,1.041762
1.728893,0.000000,27.626766,12.991562,1.043710,1.027719,1.036808,1.031622,1.001943,1.020320,1.030807,1.022790,1.041849
