Time(s),ANGL 1[BUS1 16.500]1,ANGL 2[BUS2 18.000]1,ANGL 3[BUS3 13.800]1,VOLT 1 [BUS1 16.500],VOLT 2 [BUS2 18.000],VOLT 3 [BUS3 13.800],VOLT 4 [BUS4 230.00],VOLT 5 [BUS5 230.00],VOLT 6 [BUS6 230.00],VOLT 7 [BUS7 230.00],VOLT 8 [BUS8 230.00],VOLT 9 [BUS9 230.00]
0.858197,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.862363,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.866529,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.870695,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.874861,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.879027,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.883193,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.887359,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.891525,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.895691,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.899857,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.904023,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.908189,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.912355,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.916521,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.920687,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.924853,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.929019,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.933185,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.937351,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.941517,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.945683,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.949849,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.954015,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.958181,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.962347,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.966513,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.970679,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.974845,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.979011,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.983177,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.987343,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.991509,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.995675,0.000000,30.746914,16.677767,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
0.999841,0.000000,30.746914,16.677765,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
1.004007,0.000000,30.746914,16.677763,1.040000,1.025000,1.025000,1.025788,0.995631,1.012654,1.025769,1.015883,1.032353
1.004007,0.000000,30.746914,16.677763,0.940314,0.000071,0.840945,0.781442,0.571965,0.736096,0.266348,0.433934,0.707926
1.008173,0.000000,30.746914,16.677763,0.937502,0.000003,0.839247,0.779044,0.570083,0.733880,0.265542,0.432768,0.706271
1.012339,0.000000,30.784817,16.678791,0.933096,0.000001,0.836540,0.775306,0.567189,0.730424,0.264352,0.430988,0.703672
1.016505,0.000000,30.873081,16.681000,0.930066,0.000001,0.834590,0.772721,0.565181,0.728011,0.263517,0.429727,0.701819
1.020671,0.000000,30.990509,16.683697,0.927250,0.000001,0.832737,0.770315,0.563314,0.725758,0.262735,0.428540,0.700069
1.024837,0.000000,31.141285,16.686989,0.924645,0.000001,0.830974,0.768081,0.561577,0.723653,0.262002,0.427421,0.698414
1.029004,0.000000,31.325319,16.690800,0.922245,0.000001,0.829302,0.766016,0.559969,0.721697,0.261317,0.426371,0.696855
1.033170,0.000000,31.542547,16.695097,0.920048,0.000001,0.827725,0.764121,0.558493,0.719891,0.260683,0.425392,0.695394
1.037336,0.000000,31.792900,16.699835,0.918009,0.000001,0.826214,0.762353,0.557113,0.718196,0.260085,0.424463,0.694004
1.041502,0.000000,32.076317,16.704971,0.916128,0.000001,0.824776,0.760716,0.555832,0.716616,0.259524,0.423588,0.692689
1.045668,0.000000,32.392746,16.710487,0.914391,0.000001,0.823403,0.759198,0.554643,0.715140,0.258999,0.422761,0.691442
1.049834,0.000000,32.742126,16.716349,0.912801,0.000001,0.822102,0.757803,0.553551,0.713777,0.258510,0.421989,0.690271
1.054000,0.000000,33.124397,16.722540,0.911320,0.000001,0.820848,0.756497,0.552524,0.712488,0.258047,0.421250,0.689147
1.058166,0.000000,33.539513,16.729033,0.909949,0.000001,0.819647,0.755282,0.551567,0.711281,0.257610,0.420550,0.688078
1.062332,0.000000,33.987431,16.735817,0.908682,0.000001,0.818494,0.754152,0.550676,0.710150,0.257198,0.419885,0.687060
1.066498,0.000000,34.468086,16.742880,0.907508,0.000001,0.817387,0.753100,0.549844,0.709087,0.256810,0.419254,0.686088
1.070664,0.000000,34.981457,16.750210,0.906421,0.000001,0.816323,0.752120,0.549067,0.708089,0.256443,0.418653,0.685160
1.074830,0.000000,35.527477,16.757797,0.905424,0.000001,0.815309,0.751218,0.548353,0.707163,0.256100,0.418089,0.684282
1.078996,0.000000,36.106121,16.765636,0.904490,0.000001,0.814322,0.750365,0.547674,0.706280,0.255771,0.417543,0.683432
1.083162,0.000000,36.717339,16.773718,0.903622,0.000001,0.813369,0.749568,0.547037,0.705445,0.255459,0.417021,0.682617
1.087328,0.000000,37.361092,16.782040,0.902815,0.000001,0.812449,0.748821,0.546440,0.704656,0.255162,0.416522,0.681833
1.091494,0.000000,38.037346,16.790600,0.902065,0.000001,0.811559,0.748122,0.545879,0.703911,0.254880,0.416044,0.681081
1.095660,0.000000,38.746052,16.799393,0.901367,0.000001,0.810698,0.747467,0.545352,0.703205,0.254611,0.415586,0.680356
1.099826,0.000000,39.487179,16.808420,0.900717,0.000001,0.809864,0.746851,0.544856,0.702535,0.254354,0.415145,0.679658
1.103992,0.000000,40.260696,16.817680,0.900110,0.000001,0.809054,0.746273,0.544388,0.701900,0.254109,0.414722,0.678984
1.103992,0.000000,40.260696,16.817680,0.977004,0.831191,0.955239,0.932835,0.867423,0.915334,0.856149,0.872662,0.933450
1.108158,0.000000,41.066570,16.827169,0.978896,0.834870,0.956261,0.934892,0.869812,0.917276,0.859152,0.875076,0.935045
1.112324,0.000000,41.850651,16.846109,0.982708,0.843929,0.959129,0.939646,0.875864,0.921990,0.866976,0.881542,0.939373
1.116490,0.000000,42.594330,16.877979,0.985096,0.849355,0.960750,0.942451,0.879318,0.924724,0.871501,0.885229,0.941826
1.120656,0.000000,43.327850,16.917517,0.987344,0.854544,0.962278,0.945080,0.882554,0.927287,0.875789,0.888715,0.944137
1.124822,0.000000,44.044735,16.965893,0.989415,0.859399,0.963688,0.947485,0.885511,0.929630,0.879762,0.891934,0.946266
1.128988,0.000000,44.744743,17.023167,0.991336,0.863982,0.965002,0.949706,0.888244,0.931796,0.883481,0.894941,0.948249
1.133154,0.000000,45.427574,17.089382,0.993113,0.868302,0.966226,0.951752,0.890763,0.933791,0.886957,0.897745,0.950092
1.137320,0.000000,46.092930,17.164568,0.994758,0.872379,0.967368,0.953639,0.893089,0.935632,0.890213,0.900365,0.951809
1.141486,0.000000,46.740498,17.248730,0.996282,0.876237,0.968436,0.955380,0.895240,0.937334,0.893271,0.902823,0.953415
1.145652,0.000000,47.369976,17.341860,0.997693,0.879895,0.969438,0.956990,0.897236,0.938909,0.896152,0.905135,0.954920
1.149818,0.000000,47.981049,17.443932,0.998997,0.883358,0.970376,0.958473,0.899082,0.940361,0.898863,0.907305,0.956328
1.153984,0.000000,48.573414,17.554890,1.000213,0.886672,0.971266,0.959857,0.900816,0.941721,0.901446,0.909374,0.957665
1.158150,0.000000,49.146782,17.674656,1.001345,0.889841,0.972111,0.961147,0.902441,0.942991,0.903906,0.911343,0.958934
1.162316,0.000000,49.700848,17.803150,1.002398,0.892879,0.972916,0.962350,0.903969,0.944179,0.906256,0.913225,0.960144
1.166482,0.000000,50.235340,17.940250,1.003382,0.895800,0.973685,0.963478,0.905414,0.945297,0.908512,0.915031,0.961300
1.170648,0.000000,50.749981,18.085827,1.004302,0.898617,0.974424,0.964538,0.906785,0.946351,0.910684,0.916773,0.962413
1.174814,0.000000,51.244507,18.239719,1.005165,0.901342,0.975137,0.965538,0.908094,0.947349,0.912786,0.918460,0.963488
1.178980,0.000000,51.718670,18.401756,1.005975,0.903986,0.975828,0.966486,0.909348,0.948300,0.914826,0.920102,0.964531
1.183146,0.000000,52.172234,18.571741,1.006740,0.906559,0.976500,0.967388,0.910558,0.949208,0.916816,0.921705,0.965548
1.187312,0.000000,52.604980,18.749451,1.007462,0.909069,0.977158,0.968251,0.911730,0.950081,0.918762,0.923278,0.966543
1.191478,0.000000,53.016701,18.934649,1.008148,0.911526,0.977803,0.969080,0.912872,0.950924,0.920673,0.924826,0.967522
1.195644,0.000000,53.407207,19.127077,1.008800,0.913936,0.978439,0.969881,0.913990,0.951742,0.922557,0.926357,0.968489
1.199810,0.000000,53.776325,19.326456,1.009423,0.916305,0.979067,0.970658,0.915089,0.952538,0.924418,0.927874,0.969446
1.203976,0.000000,54.123898,19.532486,1.010020,0.918641,0.979691,0.971415,0.916175,0.953318,0.926263,0.929382,0.970397
1.208142,0.000000,54.449780,19.744852,1.010595,0.920947,0.980311,0.972156,0.917253,0.954085,0.928096,0.930886,0.971345
1.212308,0.000000,54.753849,19.963219,1.011150,0.923229,0.980930,0.972886,0.918327,0.954842,0.929922,0.932388,0.972292
1.216474,0.000000,55.036007,20.187235,1.011688,0.925491,0.981549,0.973606,0.919400,0.955593,0.931745,0.933892,0.973241
1.220640,0.000000,55.296165,20.416523,1.012212,0.927736,0.982169,0.974320,0.920476,0.956339,0.933567,0.935401,0.974193
1.224806,0.000000,55.534256,20.650702,1.012723,0.929968,0.982791,0.975031,0.921557,0.957084,0.935391,0.936915,0.975149
1.228972,0.000000,55.750225,20.889366,1.013228,0.932198,0.983420,0.975747,0.922656,0.957837,0.937230,0.938448,0.976118
1.233138,0.000000,55.944046,21.132093,1.013721,0.934411,0.984049,0.976458,0.923757,0.958585,0.939065,0.939980,0.977087
1.237304,0.000000,56.115719,21.378462,1.014208,0.936616,0.984682,0.977173,0.924871,0.959337,0.940908,0.941523,0.978064
1.241470,0.000000,56.265236,21.628017,1.014691,0.938816,0.985320,0.977892,0.925998,0.960095,0.942760,0.943077,0.979049
1.245636,0.000000,56.392632,21.880297,1.015169,0.941011,0.985963,0.978616,0.927141,0.960859,0.944621,0.944642,0.980043
1.249802,0.000000,56.497955,22.134829,1.015645,0.943203,0.986611,0.979348,0.928300,0.961631,0.946493,0.946218,0.981045
1.253968,0.000000,56.581276,22.391125,1.016120,0.945392,0.987265,0.980089,0.929477,0.962412,0.948374,0.947806,0.982056
1.258134,0.000000,56.642673,22.648685,1.016594,0.947578,0.987924,0.980839,0.930672,0.963202,0.950266,0.949405,0.983075
1.262300,0.000000,56.682259,22.907005,1.017070,0.949762,0.988588,0.981598,0.931885,0.964003,0.952167,0.951015,0.984104
1.266466,0.000000,56.700157,23.165569,1.017547,0.951943,0.989257,0.982369,0.933117,0.964814,0.954077,0.952634,0.985139
1.270632,0.000000,56.696514,23.423849,1.018026,0.954121,0.989931,0.983150,0.934367,0.965635,0.955996,0.954263,0.986183
1.274798,0.000000,56.671501,23.681309,1.018381,0.955117,0.990386,0.983629,0.935084,0.966115,0.956997,0.955179,0.986829
1.278964,0.000000,56.625305,23.937414,1.018762,0.956400,0.990894,0.984185,0.935943,0.966683,0.958227,0.956273,0.987574
1.283130,0.000000,56.558128,24.191683,1.019143,0.957667,0.991404,0.984749,0.936813,0.967258,0.959455,0.957367,0.988321
1.287296,0.000000,56.470184,24.443573,1.019522,0.958903,0.991912,0.985314,0.937686,0.967833,0.960666,0.958449,0.989063
1.291462,0.000000,56.361721,24.692566,1.019901,0.960112,0.992417,0.985884,0.938564,0.968410,0.961864,0.959521,0.989800
1.295628,0.000000,56.232998,24.938131,1.020279,0.961295,0.992921,0.986457,0.939447,0.968992,0.963049,0.960584,0.990534
1.299794,0.000000,56.084267,25.179743,1.020657,0.962454,0.993424,0.987036,0.940337,0.969577,0.964222,0.961639,0.991265
1.303960,0.000000,55.915829,25.416876,1.021037,0.963592,0.993926,0.987622,0.941233,0.970168,0.965386,0.962686,0.991994
1.308126,0.000000,55.727985,25.649004,1.021418,0.964707,0.994428,0.988214,0.942138,0.970765,0.966539,0.963724,0.992720
1.312292,0.000000,55.521069,25.875601,1.021802,0.965803,0.994928,0.988813,0.943050,0.971368,0.967682,0.964756,0.993443
1.316458,0.000000,55.295399,26.096153,1.022187,0.966879,0.995429,0.989420,0.943971,0.971978,0.968816,0.965779,0.994164
1.320624,0.000000,55.051346,26.310150,1.022576,0.967936,0.995929,0.990034,0.944900,0.972595,0.969940,0.966795,0.994883
1.324790,0.000000,54.789268,26.517075,1.022967,0.968975,0.996428,0.990657,0.945836,0.973220,0.971054,0.967802,0.995600
1.328956,0.000000,54.509552,26.716427,1.023362,0.969995,0.996928,0.991287,0.946780,0.973852,0.972157,0.968801,0.996314
1.333122,0.000000,54.212593,26.907711,1.023760,0.970996,0.997428,0.991926,0.947731,0.974492,0.973250,0.969791,0.997025
1.337288,0.000000,53.898808,27.090443,1.024161,0.971979,0.997927,0.992572,0.948689,0.975140,0.974332,0.970771,0.997734
1.341454,0.000000,53.568619,27.264137,1.024566,0.972943,0.998426,0.993226,0.949653,0.975795,0.975401,0.971741,0.998439
1.345620,0.000000,53.222477,27.428337,1.024973,0.973888,0.998925,0.993887,0.950622,0.976458,0.976459,0.972700,0.999142
1.349786,0.000000,52.860821,27.582582,1.025382,0.974810,0.999420,0.994550,0.951588,0.977121,0.977496,0.973642,0.999835
1.353952,0.000000,52.484127,27.726419,1.025796,0.975715,0.999918,0.995225,0.952565,0.977798,0.978526,0.974578,1.000530
1.358118,0.000000,52.092873,27.859423,1.026214,0.976601,1.000416,0.995907,0.953546,0.978482,0.979541,0.975502,1.001221
1.362284,0.000000,51.687546,27.981174,1.026634,0.977467,1.000914,0.996594,0.954529,0.979173,0.980542,0.976413,1.001908
1.366450,0.000000,51.268654,28.091272,1.027057,0.978312,1.001412,0.997287,0.955513,0.979870,0.981526,0.977311,1.002590
1.370616,0.000000,50.836685,28.189325,1.027482,0.979136,1.001909,0.997985,0.956498,0.980574,0.982493,0.978195,1.003268
1.374782,0.000000,50.392174,28.274973,1.027910,0.979939,1.002405,0.998688,0.957483,0.981283,0.983443,0.979065,1.003940
1.378948,0.000000,49.935638,28.347857,1.028341,0.980720,1.002902,0.999395,0.958466,0.981998,0.984376,0.979920,1.004608
1.383114,0.000000,49.467621,28.407644,1.028773,0.981478,1.003398,1.000106,0.959448,0.982717,0.985290,0.980759,1.005271
1.387280,0.000000,48.988647,28.454023,1.029206,0.982214,1.003894,1.000819,0.960427,0.983442,0.986185,0.981584,1.005928
1.391446,0.000000,48.499290,28.486704,1.029641,0.982927,1.004389,1.001535,0.961401,0.984170,0.987061,0.982392,1.006580
1.395612,0.000000,48.000080,28.505402,1.030077,0.983617,1.004884,1.002253,0.962371,0.984903,0.987916,0.983185,1.007227
1.399778,0.000000,47.491596,28.509869,1.030514,0.984284,1.005378,1.002972,0.963336,0.985639,0.988752,0.983961,1.007868
1.403944,0.000000,46.974384,28.499878,1.030951,0.984928,1.005872,1.003692,0.964295,0.986378,0.989567,0.984721,1.008503
1.408110,0.000000,46.449028,28.475220,1.031389,0.985548,1.006366,1.004412,0.965246,0.987119,0.990360,0.985464,1.009132
1.412276,0.000000,45.916092,28.435717,1.031826,0.986145,1.006860,1.005132,0.966190,0.987862,0.991133,0.986191,1.009755
1.416442,0.000000,45.376152,28.381193,1.032263,0.986718,1.007352,1.005851,0.967125,0.988607,0.991885,0.986901,1.010373
1.420608,0.000000,44.829788,28.311529,1.032699,0.987267,1.007845,1.006568,0.968051,0.989354,0.992615,0.987595,1.010984
1.424774,0.000000,44.277561,28.226604,1.033133,0.987794,1.008337,1.007283,0.968967,0.990100,0.993324,0.988272,1.011589
1.428940,0.000000,43.720062,28.126339,1.033567,0.988297,1.008828,1.007996,0.969873,0.990847,0.994012,0.988932,1.012188
1.433106,0.000000,43.157856,28.010666,1.033998,0.988777,1.009318,1.008705,0.970768,0.991593,0.994678,0.989577,1.012781
1.437272,0.000000,42.591534,27.879559,1.034428,0.989234,1.009808,1.009411,0.971651,0.992338,0.995323,0.990205,1.013368
1.441438,0.000000,42.021660,27.733006,1.034854,0.989669,1.010297,1.010112,0.972521,0.993082,0.995947,0.990816,1.013948
1.445604,0.000000,41.448811,27.571022,1.035281,0.990085,1.010787,1.010813,0.973386,0.993829,0.996554,0.991416,1.014524
1.449770,0.000000,40.873550,27.393658,1.035702,0.990476,1.011273,1.011504,0.974231,0.994569,0.997136,0.991996,1.015091
1.453936,0.000000,40.296429,27.200977,1.036120,0.990847,1.011758,1.012189,0.975063,0.995304,0.997698,0.992561,1.015651
1.458102,0.000000,39.718025,26.993088,1.036534,0.991197,1.012241,1.012867,0.975880,0.996036,0.998240,0.993110,1.016204
1.462268,0.000000,39.138882,26.770107,1.036944,0.991526,1.012722,1.013539,0.976683,0.996763,0.998762,0.993644,1.016750
1.466434,0.000000,38.559563,26.532188,1.037350,0.991836,1.013200,1.014202,0.977471,0.997486,0.999265,0.994163,1.017288
1.470600,0.000000,37.980602,26.279514,1.037751,0.992127,1.013676,1.014858,0.978243,0.998202,0.999748,0.994667,1.017818
1.474766,0.000000,37.402534,26.012283,1.038147,0.992400,1.014149,1.015505,0.979000,0.998911,1.000212,0.995157,1.018340
1.478932,0.000000,36.825909,25.730736,1.038538,0.992654,1.014618,1.016143,0.979742,0.999614,1.000658,0.995632,1.018854
1.483098,0.000000,36.251228,25.435125,1.038922,0.992892,1.015083,1.016771,0.980466,1.000309,1.001086,0.996092,1.019359
1.487264,0.000000,35.679028,25.125732,1.039301,0.993112,1.015544,1.017389,0.981174,1.000995,1.001496,0.996539,1.019856
1.491430,0.000000,35.109791,24.802872,1.039673,0.993317,1.016000,1.017996,0.981865,1.001671,1.001888,0.996971,1.020342
1.495596,0.000000,34.544029,24.466875,1.040038,0.993506,1.016451,1.018592,0.982539,1.002338,1.002264,0.997389,1.020819
1.499762,0.000000,33.982235,24.118103,1.040396,0.993681,1.016895,1.019176,0.983195,1.002994,1.002622,0.997793,1.021286
1.503928,0.000000,33.424881,23.756937,1.040747,0.993841,1.017333,1.019747,0.983834,1.003638,1.002965,0.998183,1.021742
1.508094,0.000000,32.872429,23.383783,1.041089,0.993988,1.017764,1.020305,0.984454,1.004269,1.003291,0.998560,1.022186
1.512260,0.000000,32.325340,22.999075,1.041423,0.994123,1.018187,1.020850,0.985056,1.004888,1.003602,0.998922,1.022619
1.516426,0.000000,31.784065,22.603264,1.041749,0.994245,1.018602,1.021381,0.985639,1.005493,1.003898,0.999271,1.023040
1.520592,0.000000,31.249035,22.196823,1.042065,0.994355,1.019008,1.021897,0.986203,1.006083,1.004178,0.999605,1.023447
1.524758,0.000000,30.720663,21.780241,1.042372,0.994455,1.019404,1.022399,0.986749,1.006657,1.004444,0.999926,1.023842
1.528924,0.000000,30.199381,21.354040,1.042667,0.994544,1.019789,1.022882,0.987271,1.007212,1.004693,1.000231,1.024220
1.533090,0.000000,29.685564,20.918760,1.042954,0.994623,1.020164,1.023352,0.987778,1.007754,1.004930,1.000523,1.024586
1.537256,0.000000,29.179628,20.474951,1.043230,0.994694,1.020528,1.023807,0.988265,1.008279,1.005154,1.000802,1.024938
1.541422,0.000000,28.681923,20.023182,1.043497,0.994756,1.020879,1.024245,0.988733,1.008786,1.005364,1.001067,1.025274
1.545588,0.000000,28.192822,19.564041,1.043752,0.994810,1.021219,1.024666,0.989182,1.009274,1.005561,1.001318,1.025594
1.549754,0.000000,27.712669,19.098129,1.043997,0.994857,1.021545,1.025071,0.989611,1.009745,1.005746,1.001554,1.025899
1.553920,0.000000,27.241793,18.626066,1.044230,0.994897,1.021857,1.025458,0.990021,1.010195,1.005917,1.001777,1.026187
1.558086,0.000000,26.780523,18.148481,1.044453,0.994930,1.022156,1.025828,0.990411,1.010626,1.006077,1.001985,1.026458
1.562252,0.000000,26.329157,17.666014,1.044664,0.994958,1.022439,1.026181,0.990782,1.011037,1.006225,1.002179,1.026712
1.566418,0.000000,25.888002,17.179323,1.044864,0.994981,1.022708,1.026516,0.991134,1.011428,1.006361,1.002360,1.026948
1.570584,0.000000,25.457329,16.689068,1.045052,0.994999,1.022961,1.026834,0.991466,1.011798,1.006486,1.002526,1.027167
1.574750,0.000000,25.037409,16.195925,1.045229,0.995013,1.023198,1.027134,0.991780,1.012148,1.006600,1.002678,1.027368
1.578916,0.000000,24.628494,15.700573,1.045395,0.995022,1.023419,1.027416,0.992074,1.012476,1.006703,1.002816,1.027550
1.583082,0.000000,24.230818,15.203699,1.045549,0.995028,1.023623,1.027681,0.992350,1.012784,1.006796,1.002940,1.027715
1.587248,0.000000,23.844608,14.705997,1.045691,0.995030,1.023811,1.027928,0.992607,1.013071,1.006878,1.003050,1.027861
1.591414,0.000000,23.470087,14.208162,1.045823,0.995028,1.023982,1.028158,0.992846,1.013336,1.006949,1.003146,1.027988
1.595580,0.000000,23.107439,13.710901,1.045943,0.995023,1.024136,1.028370,0.993067,1.013581,1.007011,1.003228,1.028098
1.599746,0.000000,22.756865,13.214903,1.046052,0.995015,1.024273,1.028566,0.993270,1.013804,1.007063,1.003297,1.028188
1.603912,0.000000,22.418524,12.720881,1.046150,0.995005,1.024393,1.028744,0.993455,1.014007,1.007105,1.003351,1.028261
1.608078,0.000000,22.092579,12.229519,1.046238,0.994992,1.024496,1.028906,0.993624,1.014190,1.007138,1.003393,1.028316
1.612244,0.000000,21.779175,11.741535,1.046315,0.994977,1.024582,1.029052,0.993776,1.014353,1.007162,1.003422,1.028353
1.616410,0.000000,21.478443,11.257607,1.046382,0.994959,1.024651,1.029182,0.993911,1.014497,1.007178,1.003438,1.028374
1.620577,0.000000,21.190508,10.778440,1.046438,0.994941,1.024704,1.029297,0.994031,1.014621,1.007185,1.003441,1.028377
1.624743,0.000000,20.915470,10.304707,1.046486,0.994920,1.024740,1.029396,0.994136,1.014727,1.007185,1.003433,1.028364
1.628909,0.000000,20.653429,9.837091,1.046523,0.994899,1.024761,1.029481,0.994226,1.014814,1.007177,1.003413,1.028336
1.633075,0.000000,20.404465,9.376263,1.046551,0.994876,1.024767,1.029553,0.994302,1.014885,1.007162,1.003383,1.028292
1.637241,0.000000,20.168646,8.922884,1.046571,0.994853,1.024757,1.029611,0.994364,1.014939,1.007141,1.003342,1.028234
1.641407,0.000000,19.946032,8.477591,1.046582,0.994830,1.024733,1.029656,0.994413,1.014977,1.007113,1.003291,1.028162
1.645573,0.000000,19.736666,8.041037,1.046585,0.994805,1.024695,1.029686,0.994447,1.014996,1.007079,1.003230,1.028077
1.649739,0.000000,19.540581,7.613831,1.046580,0.994782,1.024645,1.029707,0.994472,1.015005,1.007041,1.003161,1.027980
1.653905,0.000000,19.357803,7.196609,1.046569,0.994759,1.024582,1.029717,0.994486,1.014999,1.006998,1.003085,1.027872
1.658071,0.000000,19.188349,6.789957,1.046550,0.994737,1.024507,1.029717,0.994490,1.014981,1.006951,1.003001,1.027754
1.662237,0.000000,19.032206,6.394445,1.046525,0.994716,1.024421,1.029707,0.994484,1.014951,1.006901,1.002911,1.027626
1.666403,0.000000,18.889374,6.010651,1.046494,0.994697,1.024325,1.029688,0.994469,1.014911,1.006848,1.002816,1.027490
1.670569,0.000000,18.759829,5.639112,1.046457,0.994679,1.024219,1.029661,0.994446,1.014860,1.006793,1.002715,1.027346
1.674735,0.000000,18.643536,5.280357,1.046415,0.994663,1.024105,1.029626,0.994415,1.014800,1.006735,1.002610,1.027196
1.678901,0.000000,18.540459,4.934887,1.046368,0.994649,1.023983,1.029584,0.994377,1.014732,1.006676,1.002502,1.027041
1.683067,0.000000,18.450539,4.603199,1.046316,0.994637,1.023854,1.029535,0.994332,1.014656,1.006617,1.002391,1.026881
1.687233,0.000000,18.373718,4.285751,1.046260,0.994629,1.023720,1.029481,0.994282,1.014574,1.006557,1.002279,1.026718
1.691399,0.000000,18.309931,3.982988,1.046201,0.994623,1.023580,1.029421,0.994226,1.014486,1.006498,1.002165,1.026552
1.695565,0.000000,18.259085,3.695330,1.046138,0.994621,1.023436,1.029357,0.994166,1.014394,1.006439,1.002051,1.026385
1.699731,0.000000,18.221107,3.423191,1.046073,0.994622,1.023289,1.029289,0.994102,1.014297,1.006382,1.001937,1.026217
1.703897,0.000000,18.195889,3.166927,1.046004,0.994626,1.023139,1.029218,0.994035,1.014198,1.006327,1.001825,1.026050
1.708063,0.000000,18.183325,2.926893,1.045934,0.994635,1.022988,1.029143,0.993964,1.014096,1.006274,1.001714,1.025885
1.712229,0.000000,18.183308,2.703423,1.045861,0.994648,1.022836,1.029066,0.993892,1.013993,1.006223,1.001606,1.025722
1.716395,0.000000,18.195711,2.496813,1.045787,0.994665,1.022684,1.028987,0.993817,1.013888,1.006176,1.001502,1.025562
1.720561,0.000000,18.220402,2.307335,1.045712,0.994687,1.022533,1.028907,0.993741,1.013784,1.006132,1.001401,1.025406
1.724727,0.000000,18.257240,2.135242,1.045635,0.994714,1.022384,1.028826,0.993663,1.013679,1.006093,1.001305,1.025255
1.728893,0.000000,18.306091,1.980762,1.045557,0.994746,1.022237,1.028744,0.993585,1.013576,1.006057,1.001214,1.025110
